,User,Tweets,Subjectivity,Polarity,Analysis
2004,StrwbrryWishes,": We do NOT attack LGBT!
We do NOT attack Abuse Survivors!
We do NOT support liars and ARE NOT attacking AH. We point out all…",0.0,0.0,Neutral
2005,SusanHutchins52,": Thanks to Johnny Depp abused boys &amp; men are disclosing abuse, speaking up &amp; making decisions to access support

Colleag…",0.2,0.2,Positive
2006,RkmMra,": 3/3
To let the world know there have been thousands of men committing suicide in India due to marital and family issues. 

Than…",0.375,-0.125,Negative
2007,BlueWolfdeppie,: _know_  Heard bot! AmberHeardlsAnAbuser AmberIsALiar AmberHeardIsAHusbandBeater AmberHeardIsAGol…,0.0,0.0,Neutral
2008,RkmMra,": What's the best birthday gift?

Me &amp; my parents were falsely accused of Domestic Violence! This gift arrived to me with a surpr…",0.3333333333333333,0.19999999999999996,Positive
2009,FCRACoalitionEP,": Just an explanatory update.
""Survivor"" in the DV context means men or women.
Survivor doesn't mean it's a word aligned…",0.6875,-0.3125,Negative
2010,rhomany,": We do NOT attack LGBT!
We do NOT attack Abuse Survivors!
We do NOT support liars and ARE NOT attacking AH. We point out all…",0.0,0.0,Neutral
2011,CrochetDiva66,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2012,powofcompound,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2013,TheInvi80692073,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2014,CounsellRenae,   Not true.I first believed Amber must have felt afraid of Depp to seek a TRO. As a person not privy to the facts I expected the TRO was given easily in his absence and he would respond to the allegations. Well to hear the facts is to know she should be ashamed of herself! mentoo,0.49333333333333335,-0.006458333333333321,Negative
2015,bee21115985,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2016,Rando547,": We do NOT attack LGBT!
We do NOT attack Abuse Survivors!
We do NOT support liars and ARE NOT attacking AH. We point out all…",0.0,0.0,Neutral
2017,Victori17400403,": We do NOT attack LGBT!
We do NOT attack Abuse Survivors!
We do NOT support liars and ARE NOT attacking AH. We point out all…",0.0,0.0,Neutral
2018,princessluvvr,_luna: My heart goes out to all the men out there that has been abused by their partner and felt like they can’t speak about it. I…,0.0,0.0,Neutral
2019,babydoll1964,": Yes!! 💯
The Cuomo documentary is right in time -  as well as  was unjustly and unfairly treated by…",0.5119047619047619,-0.07142857142857144,Negative
2020,CBWeirdo,: Lying 🤥 will serve you nothing amberheard pictures johnnydepp  view toxicrelationship boycottaquaman2 warnerbros m…,0.0,0.0,Neutral
2021,Welshie1983,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2022,TerrryParker," Appropriating their tag so they see it as well, and I would have put another tag but the abuser in this story wasn't named like in one of my other article which I finished with MawhoodStandsWithAmber and MenToo",0.375,-0.125,Negative
2023,Outspoken_Nair,"Men The Forgotten Gender!

If cry of wolf is made too often as a prank then,assistance and protection may not be available when actual wolf appears.
SC in Sushil Kumar V. UoI. MenToo

Due to abuse of law by radical women, the genuine cries get suspected.
",0.34375,0.16875,Positive
2024,JUSTICEFORJD01,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2025,Angiex0101,": Interesting that she didnt even TRY to disguise that she’s a misandrist. 

Not all perpetrators are a “he”, Charlotte. 

S…",0.5,0.5,Positive
2026,M88490842,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2027,bellscpd,  I can confirm that I’m livid as f u c k &amp; that AmberHeardIsALiar AmberHeardIsNOTaSurvivor AmberHeardIsAnAbuser AmberHeardDoesNOTSpeakForMe JohnnyDeppIsInnocent AbuseHasNoGender MenToo,0.0,0.0,Neutral
2028,kieran_wizzard,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2029,give_pauline,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2030,TerrryParker,"  According to official figures, almost 20% of reported cases of domestic abuse in Scotland involve male victims, but charities and victims believe the actual number is much closer to 50%, due to the reluctance of men to speak up. 

Men are abused just as much as women MenToo ",0.17916666666666667,0.04583333333333334,Positive
2031,7shinto1,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2032,elainegillett59,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2033,Speakfreespeak,": We do NOT attack LGBT!
We do NOT attack Abuse Survivors!
We do NOT support liars and ARE NOT attacking AH. We point out all…",0.0,0.0,Neutral
2034,InigoBones," lol, knowing EveBarlowIsAJoke tendancy to fake things (and getting banned from court for doing so), I doubt it's real but even if it is, so what? JohnnyDeppKeepsWinning JohnnyDeppWonAgain JohnnyDeppIsASurvivor JusticeForJohnnyDepp JOHNNYDEPPWINS MenToo",0.6666666666666666,0.16666666666666666,Positive
2035,yannis_z6," there is no funding for men issues and racism ans sexism is all along the ""West"" countries because radical toxic feminist idelology has entered the government  _Hatzidakis   mentoo    _are_human _eu",0.0,0.0,Neutral
2036,Tilly1305,"We do NOT attack LGBT!
We do NOT attack Abuse Survivors!
We do NOT support liars and ARE NOT attacking AH. We point out all of her deceit! 
We DO support all victims of Abuse, including Johnny Depp! 
JohnnyDeppIsHealing
JohnnyDeppWillWinAgain
 MenToo
StopSpinningTheLies",0.0,0.0,Neutral
2037,fritzy1963,": This documentary will prove that factsmatter before political or personal vendettas.
timesup mentoo Justice truthatal…",0.13333333333333333,0.0,Neutral
2038,yannis_z6,   but nobody does anything about it to report and sue the perpetrators  (as what they did is a crime) mentoo  _are_human         ,0.0,0.0,Neutral
2039,Evelyan94,"AmberHeardIsAbuser JusticeForJohnnyDepp JohnnyDeppKeepsWinning AbuseHasNoGender MenToo 
Full 4 hours of her bullshit. 
Contains: I was hitting you. I wasn't punching you. (around 2 hours 46 minutes)
Johnny has the patience of a saint. ",0.55,0.35,Positive
2040,MorningGlory170,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2041,lacoya4247," Exactly.... So just bcoz things are different in another country, doesn't mean we have no right to voice our plight.

MenToo ",0.5183035714285714,-0.05133928571428571,Negative
2042,SandraN24688831,"Just an explanatory update.
""Survivor"" in the DV context means men or women.
Survivor doesn't mean it's a word aligned with one gender only.
There's always the Collins Dictionary if you're still harbouring outdated views.
MenToo",0.7736111111111111,-0.23750000000000004,Negative
2043,Nymri09,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2044,AnnabelKiwiBird,"OMG ... Fartlow is so polite. 
(sarcasm)

💢AMBERHEARD LIED. 

There are lot of DV survivors that AH lied to while being their ""ambassador"" in MeToo and they're still very angry about it. 

🏳️‍🌈🏴‍☠️🧷
JOHNNYDEPPWINS JohnnyDepp TruthWins MenToo NFTCommunity AbuseHasNoGender ",1.0,-0.65,Negative
2045,sou_talks,": What's the best birthday gift?

Me &amp; my parents were falsely accused of Domestic Violence! This gift arrived to me with a surpr…",0.3333333333333333,0.19999999999999996,Positive
2046,AnnabelKiwiBird,"EveBarlow  🌬️
What delusional nonsense she still posts...even now. 

JohnnyDepp JOHNNYDEPPWINS NFTCommunity 
psychology TruthWins MenToo ",0.0,0.0,Neutral
2047,MushroomCrown,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2048,DStewart541,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2049,TerrryParker," We stand with you, our voice is your voice too. MenToo",0.0,0.0,Neutral
2050,TamaraKillick,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2051,CherreeJayne," _ _Barlow  Men just don't report these abuse events bc they are laughed at even by the cop's! My son was told by the police, it was his fault for almost getting shot by her other boy friend! Then one of her other bf's ran over him! He was clueless she was cheating on him! MenToo",0.31666666666666665,0.17447916666666666,Positive
2052,SpeechLol, The Gender Agenda has been used for decades in family court. Real DV survivors have every right but liars that make false allegations just to have a free house to live in and get paid monthly for lying don't have a right. MenToo AmberHeardDeservesPrison,0.5452380952380952,0.1512987012987013,Positive
2053,JeffreyKrupa,": This is true &amp; unfortunately due to hearsay rules with other voices in the audio, the recording from that night could n…",0.4666666666666666,0.033333333333333326,Positive
2054,JeffreyKrupa,":   BTW,  this WOMAN is 100% against this misandrist too. 
 
StopTheMisandry
SayNoToMisandr…",0.0,0.0,Neutral
2055,JeffreyKrupa,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2056,BitchYouSirius,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
2057,Gretche33444047,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2058,HariNYadav,: 75% rape accused found innocent after a full judicial process in india means every year 75% innocent Men falsely accuse…,0.6375,0.2375,Positive
2059,u3065611,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2060,rafiqrabbani1,: MenToo womenempowerment she certainly saved a mens life 😂😂🙏🙏 ,0.5714285714285714,0.21428571428571427,Positive
2061,marefranc,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2062,Drake90079137,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2063,lacoya4247,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2064,ChiragMRA,: Days541 of Asking 'Will you form MensCommission &amp; SaveInnocentMen from FakeCases_498A_DV_125_377_376_354 &amp; GenderBiasedLaws…,0.0,0.0,Neutral
2065,RajNgc,"Days541 of Asking 'Will you form MensCommission &amp; SaveInnocentMen from FakeCases_498A_DV_125_377_376_354 &amp; GenderBiasedLaws?



MenToo 


 


MenLivesMatters









MenAreHumanToo

",0.0,0.0,Neutral
2066,christi45991595,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2067,sawantakshay,": Police officers not expert to determine mental condition of victim, says HC acquitting man of rape charge.
A man spendin…",0.125,-0.08750000000000001,Negative
2068,Evelyan94,"Her supporters are as vile as she is.
JusticeForJohnnyDepp JohnnyDeppWon JohnnyDeppKeepsWinning AbuseHasNoGender MenToo NeverFearTruth ",0.0,0.0,Neutral
2069,muskymellow,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2070,praveen61466620,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
2071,XxvcMj,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2072,sanjay_l_verma,": Women Women Women !

Alimony and Maintenance Laws Affecting Career Progression most. Women with multiple degrees sitting idl…",0.25,0.25,Positive
2073,KittyUSBver1,": pick me women : ""men mental health matters...""
""justiceforjohnnydepp mentoo""
""abuse has no gender""
""real feminists do…",0.25,0.05,Positive
2074,RhobhNewbie,": Jonnydeppisasurvivor johnnydeppwon AbuseHasNoGender MenToo StopTheMisandry

I'm fed up now!
_Barlow 
 &amp; …",0.0,0.0,Neutral
2075,Swiz_Ed,"Dude,you cute..but don't get it twisted! It's just a compliment LEARN  TO TAKE 1
MenToo",1.0,-0.625,Negative
2076,Emily24529680,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2077,Door4funK,": What's the best birthday gift?

Me &amp; my parents were falsely accused of Domestic Violence! This gift arrived to me with a surpr…",0.3333333333333333,0.19999999999999996,Positive
2078,catwoman_1111,": AmberHeard caused JohnnyDepp to be one of the world's survivors of domestic abuse. (Yes, I know it's kinda awkward XD.)

bo…",0.55,-0.3,Negative
2079,JustCl0ver,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2080,surilpatel,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2081,sierakultima,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2082,CleverGemGirl,": MenToo 
It boggles my mind how there's not more outrage at the fact that there are so many people supporting a movement tha…",0.4166666666666667,0.16666666666666666,Positive
2083,electrOCD2020,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2084,niveKnija,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
2085,knobetter,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2086,manojVarma2009,"75% rape accused found innocent after a full judicial process in india means every year 75% innocent Men falsely accused using rape law in India.

MenToo 
mondaythoughts 
FeminismIsCancer ",0.6375,0.2375,Positive
2087,manojVarma2009,": Police officers not expert to determine mental condition of victim, says HC acquitting man of rape charge.
A man spendin…",0.125,-0.08750000000000001,Negative
2088,taherehoseinza1,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2089,FREYA_9959,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2090,Birchtree2018,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
2091,mariamaria4848,": Interesting that she didnt even TRY to disguise that she’s a misandrist. 

Not all perpetrators are a “he”, Charlotte. 

S…",0.5,0.5,Positive
2092,VeganLion66,Um... Hello ... Have ya watched the POTC movies Cap'n Jack Sparrow is the main character even though there are other characters I won't see another one without him in it. He's the reason it worked! AbuseHasNoGender MenToo JohnnyDeppKeepsWinning ,0.35416666666666663,0.005208333333333329,Positive
2093,CNutbag,"AmberHeard caused JohnnyDepp to be one of the world's survivors of domestic abuse. (Yes, I know it's kinda awkward XD.)

boycottaquaman2
AmberHeardIsNotAlone is 💩🛏
JohnnyDeppIsASurvivor
AmberHeardIsAHusbandBeater
AmberHeardIsAnAbuser
MenToo
AmberHeardIsALiar ",0.55,-0.3,Negative
2094,VeganLion66,"Yes she's a fighter. She physically abused her wife, her friend, her sister and her husband. That called a bully.

AbuseHasNoGender 
MenToo 
AmberHeardDoesNOTSpeakForMe ",0.14285714285714285,0.0,Neutral
2095,VeganLion66,"_ Yes she's a fighter. She physically abused her wife, her friend, her sister and her husband. That called a bully.

AbuseHasNoGender 
MenToo 
AmberHeardDoesNOTSpeakForMe",0.14285714285714285,0.0,Neutral
2096,agnes_goldberg,_bruc AmberHeardLied AmberHeardWrackedHerOwnCredibility AmberHeardWasFoundGuilty on ALL COUNTS. JohnnyDeppGotJustice MenToo InnocentUntilProvenGuilty DomesticAbuseHasNoGender MSMIsWrackingItsOwnIntegrity by covering their mistakes of false prejudgment of the innocent.,0.6499999999999999,0.04999999999999996,Positive
2097,agnes_goldberg,_bruc She defamed JD and JD’s lawyers used her false accusations and statements she told under oath against her and she crumbled and folded like a cheap tent. Even a baby could have gave us a better performance. I remember I felt so horrible just listening to her lies. MenToo,0.7,-0.125,Negative
2098,CNutbag,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2099,apppackager,": Police officers not expert to determine mental condition of victim, says HC acquitting man of rape charge.
A man spendin…",0.125,-0.08750000000000001,Negative
2100,PrimalAlphaMRA,The crimes done against this man far far outweigh any rape crime. MarriageStrike MenToo ,1.0,0.1,Positive
2101,AcidKritana,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
2102,TurdBlaster911,_luna: My heart goes out to all the men out there that has been abused by their partner and felt like they can’t speak about it. I…,0.0,0.0,Neutral
2103,LadakuVimaan,": Ladies Lawyer's Arguments in Bail Application Contains these common statements even in cases like 302

Lady hai hujoor, 2 mo…",0.5,-0.3,Negative
2104,MamaPlayz,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
2105,Rvsk_MRA2022,"There r tonnes of FamilyMen who r spending sleepless nights and suicidal due to Fakecases by their greedy wifes &amp; biased verdicts by MiLord in Matrimonial Disputes since decades.
GenderBiasedLaws 
JudicialReform
injustice
MenToo
 ",0.375,-0.125,Negative
2106,headed_telly,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2107,DelinaKebede,": pick me women : ""men mental health matters...""
""justiceforjohnnydepp mentoo""
""abuse has no gender""
""real feminists do…",0.25,0.05,Positive
2108,Bhupend64172628,_mra: Day118 of Asking 'Will you form MensCommission &amp; SaveInnocentMen from FakeCases_498A_DV_125_377_376_354 &amp; GenderBiasedL…,0.0,0.0,Neutral
2109,catwoman_1111,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2110,MPKchaitu,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
2111,apanaakhabar,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
2112,MaritRosendal,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
2113,BillyMa74,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2114,JamesShala1,"May 25,2016 : 19h19pm going out ladies…. Girls on camera footage. Why would you stay in the house if you were in fear for your life ? amberheard exposed LosAngeles mentoo DomesticViolence footage metoo view society BehindHerEyes AbuseHasNoGender JohnnyDeppWon ",0.0,0.0,Neutral
2115,MPKchaitu,": What about Men's Rights!!!

Men's Rights are human rights too.

Mentoo 
GenderBiasedLaws 
GenderNeutralLaws 
MaleGenocid…",0.1,0.0,Neutral
2116,OMPRAKA98722542,_sherkhane: _maseeha      These many false 498A cases in just one pol…,0.55,0.04999999999999996,Positive
2117,GreenPeaches2,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2118,rfaedm,": pick me women : ""men mental health matters...""
""justiceforjohnnydepp mentoo""
""abuse has no gender""
""real feminists do…",0.25,0.05,Positive
2119,This_isTrish,"IStandWithAmberHeard Twats… this is for you!!!
JOHNNYDEPPWINS JohnnyDeppIsASurvivor JohnnyDeppKeepsWinning MenToo ",0.0,0.0,Neutral
2120,MomsRPriceless,": If MenToo could be trending in China... forget it... Chinese are still in Phrase 1: MeToo mode...
What else should we do…",0.0,0.0,Neutral
2121,stunning_92,": Women Women Women !

Alimony and Maintenance Laws Affecting Career Progression most. Women with multiple degrees sitting idl…",0.25,0.25,Positive
2122,sj110791,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
2123,InigoBones,"_psych Nope, I'm blocked! JohnnyDeppKeepsWinning JohnnyDeppWonAgain JohnnyDeppIsASurvivor JusticeForJohnnyDepp JOHNNYDEPPWINS MenToo",0.0,0.0,Neutral
2124,JamesShala1,"May 25, 2016 : Whitney going to the penthouse AmberHeardDoesNOTSpeakForMe mentoo JohnnyDeppWon view NeverFearTruth exposed LosAngeles DomesticViolence AbuseHasNoGender freeloader ",0.0,0.0,Neutral
2125,Rajkarnani10,"   how many more lives will be needed to create GenderNeutralLaws , abolish 498A , DV, make SharedParenting it's the law that is leaving these PPL with no choice but die. menlivesmatter mentoo ",0.5,0.5,Positive
2126,poiuy1618,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2127,mstaylorann,I am so stoked about my shirts and decals! johnnydepp  camillevasquez itsacancerthings birthdaytwin mentoo ,0.0,0.0,Neutral
2128,80sDepphead,"Interesting that she didnt even TRY to disguise that she’s a misandrist. 

Not all perpetrators are a “he”, Charlotte. 

SMH . These people give me a headache. 🙄🤦🏻‍♀️

JohnnyDeppWon 
JohnnyDeppIsASurvivor 
MenToo 
AbuseHasNoGender 

And lastly…..
AmberHeardDeservesPrison ",0.5,0.5,Positive
2129,Kattsclan78,"I love this photo 💜
JohnnyDeppAppeal
JOHNNYDEPPWINS 
JohnnyDeppIsASurvivor
JohnnyDeppKeepsWinning
AbuseHasNoGender
MenToo
TruthWins
NeverFearTruth ",0.6,0.5,Positive
2130,Swaoop2,": What's the best birthday gift?

Me &amp; my parents were falsely accused of Domestic Violence! This gift arrived to me with a surpr…",0.3333333333333333,0.19999999999999996,Positive
2131,User31277529,": What if your son was falsely accused on campus? Many girls believe if you regret an encounter it equates to rape, which ma…",0.55,0.04999999999999996,Positive
2132,SKSoni1957,": What's the best birthday gift?

Me &amp; my parents were falsely accused of Domestic Violence! This gift arrived to me with a surpr…",0.3333333333333333,0.19999999999999996,Positive
2133,Darkness00345,_luna: Imagine if it was Johnny Depp demeaning Amber and calling her a baby for being “hit not punched”. The world would be in a up…,0.0,0.0,Neutral
2134,rationalreserve,": As a woman, I disagree with The billions that The Violence  Against Women Act gets, simply because they forgot the other h…",0.3660714285714286,-0.0625,Negative
2135,JamesShala1,"May 22,2016 - AH and Josh Drew on the phone 📱, laughing 👀😳 We got you on camera Dummies AmberHeard exposed mentoo johnnydepp LosAngelesCL DomesticViolence view AbuseHasNoGender MeToo joshdrew toxic Gaslighting Narcissist Hollywood AquamanAndTheLostKingdom ",0.0,0.0,Neutral
2136,Depp_girl2,": May 21,2016 :22h28 pm . Second set of cops went to see AH and Isaac Baruch salute them without even knowing that they were…",0.0,0.0,Neutral
2137,JamesShala1,"May 21,2016 :22h28 pm . Second set of cops went to see AH and Isaac Baruch salute them without even knowing that they were just at the penthouse of Mr. Depp. 😯 JohnnyDeppWon NeverFearTruth truth video evidence LosAngeles good JohnnyDeppKeepsWinning mentoo  footage ",0.30000000000000004,0.35,Positive
2138,MillieM514,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
2139,Ayeeimkay11,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
2140,victim_men,": Women Women Women !

Alimony and Maintenance Laws Affecting Career Progression most. Women with multiple degrees sitting idl…",0.25,0.25,Positive
2141,Lalitku52367395,"Society has been telling boys for decades to respect &amp; treat girls better. Become men who treat women better. From what I’m seeing these days, I believe we need to start teaching girls to respect boys and treat boys better.
MensVotesMatters genderneutral mentoo ",0.5,0.5,Positive
2142,eddomondo,": REMEMBER: After masterful cross-ex by WayneDennison, her PSYCHOlogist DawnHughes confirmed that AmberHeardIsAnAbuser: ""I…",1.0,0.7,Positive
2143,libleigh1,_luna: My heart goes out to all the men out there that has been abused by their partner and felt like they can’t speak about it. I…,0.0,0.0,Neutral
2144,luvlva,": pick me women : ""men mental health matters...""
""justiceforjohnnydepp mentoo""
""abuse has no gender""
""real feminists do…",0.25,0.05,Positive
2145,BigDan_Lord,:  spits in the eye of all abuse victims by cooking up these toxic ideas. DomesticViolenceDoesntHaveAGende…,0.0,0.0,Neutral
2146,avgmisandrist,": pick me women : ""men mental health matters...""
""justiceforjohnnydepp mentoo""
""abuse has no gender""
""real feminists do…",0.25,0.05,Positive
2147,Ramsing69917087,": Why Women Do That..

Although she was very well aware that OUR LEGAL SYSTEM will support her acts eventually !!

mentoo 
G…",0.25,0.25416666666666665,Positive
2148,Bablu119,": Men will be Men.. 
But Still, Men's Rights are worth Nothing !!

MenToo",0.1,0.46875,Positive
2149,jacksfolklore,": pick me women : ""men mental health matters...""
""justiceforjohnnydepp mentoo""
""abuse has no gender""
""real feminists do…",0.25,0.05,Positive
2150,themisseeker,": What if your son was falsely accused on campus? Many girls believe if you regret an encounter it equates to rape, which ma…",0.55,0.04999999999999996,Positive
2151,realShawNshawN,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
2152,AsgardQueen7,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
2153,gubster83,My daily constant reminder. keepfighting DomesticAbuse mentoo parentalalienation ,0.16666666666666666,0.0,Neutral
2154,pabloZiegl,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
2155,Shivamsbisht,": What's the best birthday gift?

Me &amp; my parents were falsely accused of Domestic Violence! This gift arrived to me with a surpr…",0.3333333333333333,0.19999999999999996,Positive
2156,watches_sam,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
2157,SpeechLol," If you aske any man "" wtf are you doing with this miserable monster twizatt ? "" and most will tell you I am staying to be with my kids. Then, if the man has had enough, the spiteful irate Cee U Next Tuesday immediately tries to take his kids away from him. MenToo",0.5666666666666667,-0.18333333333333335,Negative
2158,ComputeBlu,"_update: Official, Elon Musk slept with Sergey Brin wife
So, Johnny Depp's claim is true about Elon Musk sleeping with his wife,…",0.65,0.35,Positive
2159,MLynne923,": Shelter UPDATE!!

Yesterday I met with an attorney and outlined the legal requirements to establish the non-profit.

“Sparr…",0.2,0.2,Positive
2160,DeneenStam,_luna: My heart goes out to all the men out there that has been abused by their partner and felt like they can’t speak about it. I…,0.0,0.0,Neutral
2161,Tami_Hoshiyama,_luna: My heart goes out to all the men out there that has been abused by their partner and felt like they can’t speak about it. I…,0.0,0.0,Neutral
2162,Vsharma02747131,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2163,LyndaGr98950893,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2164,OzzyO66071599," In deed, AmberHeardIsNotAlone there are many many women abusing their partner the way Turd did, it needs to be said, mentoo",0.5,0.5,Positive
2165,Jan44276938,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2166,yawhciw,"This Amber Heard thing has many layers and perspectives. In UK 26% of reported DV was against men. What she did faking being a victim for social currency. This act should be a serious offence. Her power shields her. She has done a lot of damage.
mentoo
AbuseHasNoGender",0.3208333333333333,0.03125,Positive
2167,EmmNotabot,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2168,sheri_dawkins,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
2169,Heathermichelt1,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
